,id_player,player,id_team,team,id_position,position,fixture,id_opponent,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,opponent
51,10,Kiwior,1,Arsenal,2,DEF,2,16,0,True,2023-08-12T12:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,8740,0,0,Nott'm Forest
52,20,Saliba,1,Arsenal,2,DEF,2,16,5,True,2023-08-12T12:00:00Z,2,1,1,90,0,1,0,1,0,0,0,0,0,0,0,22,33.6,13.6,2.0,4.9,1,0.00,0.03,0.03,1.18,50,0,1463572,0,0,Nott'm Forest
53,24,Tierney,1,Arsenal,2,DEF,2,16,0,True,2023-08-12T12:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,27894,0,0,Nott'm Forest
54,25,Tomiyasu,1,Arsenal,2,DEF,2,16,1,True,2023-08-12T12:00:00Z,2,1,1,40,0,0,0,1,0,0,0,0,0,0,0,9,10.0,4.3,9.0,2.3,0,0.03,0.02,0.05,0.90,45,0,16472,0,0,Nott'm Forest
55,29,White,1,Arsenal,2,DEF,2,16,1,True,2023-08-12T12:00:00Z,2,1,1,90,0,0,0,1,0,0,0,1,0,0,0,8,10.8,7.3,2.0,2.0,1,0.00,0.03,0.03,1.18,55,0,812755,0,0,Nott'm Forest
56,31,Zinchenko,1,Arsenal,2,DEF,2,16,0,True,2023-08-12T12:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,561504,0,0,Nott'm Forest
57,585,J.Timber,1,Arsenal,2,DEF,2,16,0,True,2023-08-12T12:00:00Z,2,1,1,49,0,0,0,0,0,0,0,1,0,0,0,3,3.6,2.4,0.0,0.6,1,0.00,0.01,0.01,0.28,50,0,489582,0,0,Nott'm Forest
58,90,Ajer,4,Brentford,2,DEF,67,16,2,False,2023-10-01T13:00:00Z,1,1,7,88,0,0,0,1,0,0,0,0,0,0,0,10,8.0,2.1,17.0,2.7,1,0.07,0.19,0.26,0.22,45,-1022,27278,1034,2056,Nott'm Forest
59,93,Bech,4,Brentford,2,DEF,67,16,0,False,2023-10-01T13:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1180,12209,0,1180,Nott'm Forest
60,96,Collins,4,Brentford,2,DEF,67,16,2,False,2023-10-01T13:00:00Z,1,1,7,90,0,0,0,1,0,0,0,0,0,0,0,12,13.8,1.8,2.0,1.8,1,0.00,0.02,0.02,0.47,45,-5288,49915,2321,7609,Nott'm Forest
